project_id,phase,title,description,weight,status,completed_by,completed_at,completed_by_role,applicable_technologies,applicable_site_types,notes,order,id,created_date,updated_date,created_by_id,is_sample
"694454f2062ad57102511498","technical","Requerimientos de formularios documentados","","high","pending","","","","[""all""]","[""landing"",""corporate"",""forms""]","","4","694454f4f225cc2b83621f10","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","technical","Integraciones necesarias identificadas","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","5","694454f4f225cc2b83621f11","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","development","Plugins/extensiones actualizados","","high","pending","","","","[""wordpress"",""shopify""]","[""all""]","","2","694454f4f225cc2b83621f12","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","development","Validaciones de formularios","","critical","pending","","","","[""all""]","[""forms"",""ecommerce"",""webapp"",""landing"",""corporate""]","","4","694454f4f225cc2b83621f13","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","development","Funcionalidades testeadas","","high","pending","","","","[""all""]","[""all""]","","6","694454f4f225cc2b83621f14","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","performance","Imágenes optimizadas","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","1","694454f4f225cc2b83621f15","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","performance","Lazy loading implementado","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","2","694454f4f225cc2b83621f16","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","performance","Core Web Vitals > 90","","critical","pending","","","","[""all""]","[""landing"",""ecommerce""]","","3","694454f4f225cc2b83621f17","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","performance","CSS/JS minificado","","high","pending","","","","[""custom"",""wordpress""]","[""all""]","","4","694454f4f225cc2b83621f18","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","performance","Caché configurado","","critical","pending","","","","[""wordpress"",""custom""]","[""all""]","","5","694454f4f225cc2b83621f19","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","seo_accessibility","Meta tags configurados","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","1","694454f4f225cc2b83621f1a","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","seo_accessibility","Alt text en imágenes","","high","pending","","","","[""all""]","[""all""]","","3","694454f4f225cc2b83621f1b","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","seo_accessibility","Estructura de headings correcta","","high","pending","","","","[""all""]","[""all""]","","4","694454f4f225cc2b83621f1c","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","seo_accessibility","Contraste de colores WCAG","","high","pending","","","","[""all""]","[""all""]","","5","694454f4f225cc2b83621f1d","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","seo_accessibility","Navegación por teclado","","medium","pending","","","","[""all""]","[""all""]","","6","694454f4f225cc2b83621f1e","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","seo_accessibility","Sitemap XML generado","","medium","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","7","694454f4f225cc2b83621f1f","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","responsive","Mobile first implementado","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","1","694454f4f225cc2b83621f20","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","responsive","Breakpoints testeados","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","2","694454f4f225cc2b83621f21","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","responsive","Touch targets adecuados","","critical","pending","","","","[""all""]","[""all""]","","3","694454f4f225cc2b83621f22","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","responsive","Imágenes responsive","","critical","pending","","","","[""all""]","[""all""]","","4","694454f4f225cc2b83621f23","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","responsive","Menú mobile funcional","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","5","694454f4f225cc2b83621f24","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","qa","Cross-browser testing","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","1","694454f4f225cc2b83621f25","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","qa","Links verificados (no rotos)","","high","pending","","","","[""all""]","[""all""]","","2","694454f4f225cc2b83621f26","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","qa","Formularios testeados end-to-end","","critical","pending","","","","[""all""]","[""forms"",""ecommerce"",""webapp"",""landing"",""corporate""]","","3","694454f4f225cc2b83621f27","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","qa","Contenido revisado (ortografía)","","medium","pending","","","","[""all""]","[""all""]","","5","694454f4f225cc2b83621f28","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","qa","Analytics configurado","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","6","694454f4f225cc2b83621f29","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","qa","Conversiones trackeadas","","high","pending","","","","[""all""]","[""landing"",""ecommerce""]","","7","694454f4f225cc2b83621f2a","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","security","SSL/HTTPS activo","","critical","pending","","","","[""all""]","[""all""]","","1","694454f4f225cc2b83621f2b","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","security","Protección contra spam","","high","pending","","","","[""all""]","[""forms"",""blog"",""landing"",""corporate""]","","2","694454f4f225cc2b83621f2c","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","security","Backups configurados","","high","pending","","","","[""wordpress"",""custom""]","[""all""]","","3","694454f4f225cc2b83621f2d","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","security","Actualizaciones de seguridad","","high","pending","","","","[""wordpress""]","[""all""]","","5","694454f4f225cc2b83621f2e","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","delivery","Documentación técnica entregada","","high","pending","","","","[""all""]","[""all""]","","1","694454f4f225cc2b83621f2f","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","delivery","Capacitación al cliente realizada","","medium","pending","","","","[""wordpress"",""webflow""]","[""all""]","","2","694454f4f225cc2b83621f30","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","delivery","Credenciales entregadas de forma segura","","high","pending","","","","[""all""]","[""all""]","","3","694454f4f225cc2b83621f31","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","delivery","Plan de mantenimiento acordado","","medium","pending","","","","[""all""]","[""all""]","","4","694454f4f225cc2b83621f32","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","delivery","Aprobación final del cliente","","critical","pending","","","","[""all""]","[""all""]","","5","694454f4f225cc2b83621f33","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","delivery","Reporte de QA final entregado","","high","pending","","","","[""all""]","[""all""]","","6","694454f4f225cc2b83621f34","2025-12-18T19:24:36.692000","2025-12-18T19:24:36.692000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","documentation","Brief - Objetivo del sitio claramente definido","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","1","694454f4f225cc2b83621eeb","2025-12-18T19:24:36.691000","2025-12-18T19:24:36.691000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","documentation","Brief de Descubrimiento Tecnológico completo","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","2","694454f4f225cc2b83621eec","2025-12-18T19:24:36.691000","2025-12-18T19:24:36.691000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","documentation","Alcance aprobado - Qué incluye / qué no incluye","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","3","694454f4f225cc2b83621eed","2025-12-18T19:24:36.691000","2025-12-18T19:24:36.691000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","documentation","KPIs esperados definidos","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","4","694454f4f225cc2b83621eee","2025-12-18T19:24:36.691000","2025-12-18T19:24:36.691000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","documentation","URL de propuesta cargada","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","5","694454f4f225cc2b83621eef","2025-12-18T19:24:36.691000","2025-12-18T19:24:36.691000","6940670cff749d8ea0c5d536","false"
"694454f2062ad57102511498","documentation","Propuesta coincide con el brief","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","6","694454f4f225cc2b83621ef0","2025-12-18T19:24:36.691000","2025-12-18T19:24:36.691000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","delivery","Aprobación final del cliente","","critical","pending","","","","[""all""]","[""all""]","","5","69445465e3bd7efd0936e304","2025-12-18T19:22:13.223000","2025-12-18T19:22:13.223000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","delivery","Reporte de QA final entregado","","high","pending","","","","[""all""]","[""all""]","","6","69445465e3bd7efd0936e305","2025-12-18T19:22:13.223000","2025-12-18T19:22:13.223000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","planning","Equipo completo asignado - Líder Web","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","7","69445465e3bd7efd0936e2c8","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","planning","Kickoff formal realizado","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","8","69445465e3bd7efd0936e2c9","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","planning","Acta de reunión kickoff cargada","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","9","69445465e3bd7efd0936e2ca","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","ux_ui","Wireframes aprobados","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","1","69445465e3bd7efd0936e2cb","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","ux_ui","Diseño final aprobado","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","2","69445465e3bd7efd0936e2cc","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","ux_ui","Diseño responsive (mobile, tablet, desktop)","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","3","69445465e3bd7efd0936e2cd","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","ux_ui","Estados especiales diseñados (error, hover, success)","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","4","69445465e3bd7efd0936e2ce","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","ux_ui","Favicon incluido","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","5","69445465e3bd7efd0936e2cf","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","ux_ui","Referentes visuales / animaciones aprobadas","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","6","69445465e3bd7efd0936e2d0","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","ux_ui","Observaciones QA de diseño resueltas","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","7","69445465e3bd7efd0936e2d1","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","ux_ui","Validación de accesibilidad realizada (si aplica)","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","8","69445465e3bd7efd0936e2d2","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","ux_ui","Acta de entrega a desarrollo firmada","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","9","69445465e3bd7efd0936e2d3","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","ux_ui","Reunión de handoff a desarrollo realizada","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","10","69445465e3bd7efd0936e2d4","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","ux_ui","Pendientes y dudas de diseño documentados","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","11","69445465e3bd7efd0936e2d5","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","content","Textos finales aprobados por cliente (no borradores)","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","1","69445465e3bd7efd0936e2d6","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","content","Textos revisados por Copy","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""blog""]","","2","69445465e3bd7efd0936e2d7","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","content","Textos revisados por SEO","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","3","69445465e3bd7efd0936e2d8","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","content","Idioma(s) del sitio definidos","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","4","69445465e3bd7efd0936e2d9","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","content","Material para traducción disponible (si aplica)","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","5","69445465e3bd7efd0936e2da","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","content","Assets multimedia cargados en carpeta compartida","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","6","69445465e3bd7efd0936e2db","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","content","Imágenes optimizadas y con nombres descriptivos","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","7","69445465e3bd7efd0936e2dc","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","technical","Dominio definido","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","1","69445465e3bd7efd0936e2dd","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","technical","Hosting / servidor confirmado","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","2","69445465e3bd7efd0936e2de","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","technical","Accesos necesarios disponibles","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","3","69445465e3bd7efd0936e2df","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","technical","Requerimientos de formularios documentados","","high","pending","","","","[""all""]","[""landing"",""corporate"",""forms""]","","4","69445465e3bd7efd0936e2e0","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","technical","Integraciones necesarias identificadas","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","5","69445465e3bd7efd0936e2e1","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","technical","Requerimientos de CMS definidos","","high","pending","","","","[""wordpress"",""webflow""]","[""corporate"",""blog"",""ecommerce""]","","6","69445465e3bd7efd0936e2e2","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","development","Plugins/extensiones actualizados","","high","pending","","","","[""wordpress"",""shopify""]","[""all""]","","2","69445465e3bd7efd0936e2e3","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","development","Validaciones de formularios","","critical","pending","","","","[""all""]","[""forms"",""ecommerce"",""webapp"",""landing"",""corporate""]","","4","69445465e3bd7efd0936e2e4","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","development","Funcionalidades testeadas","","high","pending","","","","[""all""]","[""all""]","","6","69445465e3bd7efd0936e2e5","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","performance","Imágenes optimizadas","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","1","69445465e3bd7efd0936e2e6","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","performance","Lazy loading implementado","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","2","69445465e3bd7efd0936e2e7","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","performance","CSS/JS minificado","","medium","pending","","","","[""custom"",""wordpress""]","[""all""]","","4","69445465e3bd7efd0936e2e8","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","performance","Caché configurado","","high","pending","","","","[""wordpress"",""custom""]","[""all""]","","5","69445465e3bd7efd0936e2e9","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","performance","CDN implementado","","medium","pending","","","","[""all""]","[""ecommerce"",""corporate""]","","6","69445465e3bd7efd0936e2ea","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","seo_accessibility","Meta tags configurados","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","1","69445465e3bd7efd0936e2eb","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","seo_accessibility","Schema markup implementado","","high","pending","","","","[""all""]","[""ecommerce"",""corporate"",""blog""]","","2","69445465e3bd7efd0936e2ec","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","seo_accessibility","Alt text en imágenes","","critical","pending","","","","[""all""]","[""all""]","","3","69445465e3bd7efd0936e2ed","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","seo_accessibility","Estructura de headings correcta","","critical","pending","","","","[""all""]","[""all""]","","4","69445465e3bd7efd0936e2ee","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","seo_accessibility","Contraste de colores WCAG","","critical","pending","","","","[""all""]","[""all""]","","5","69445465e3bd7efd0936e2ef","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","seo_accessibility","Navegación por teclado","","high","pending","","","","[""all""]","[""all""]","","6","69445465e3bd7efd0936e2f0","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","seo_accessibility","Sitemap XML generado","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","7","69445465e3bd7efd0936e2f1","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","responsive","Mobile first implementado","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","1","69445465e3bd7efd0936e2f2","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","responsive","Breakpoints testeados","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","2","69445465e3bd7efd0936e2f3","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","responsive","Touch targets adecuados","","critical","pending","","","","[""all""]","[""all""]","","3","69445465e3bd7efd0936e2f4","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","responsive","Imágenes responsive","","critical","pending","","","","[""all""]","[""all""]","","4","69445465e3bd7efd0936e2f5","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","responsive","Menú mobile funcional","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","5","69445465e3bd7efd0936e2f6","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","qa","Cross-browser testing","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","1","69445465e3bd7efd0936e2f7","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","qa","Links verificados (no rotos)","","high","pending","","","","[""all""]","[""all""]","","2","69445465e3bd7efd0936e2f8","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","qa","Formularios testeados end-to-end","","critical","pending","","","","[""all""]","[""forms"",""ecommerce"",""webapp"",""landing"",""corporate""]","","3","69445465e3bd7efd0936e2f9","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","qa","Contenido revisado (ortografía)","","medium","pending","","","","[""all""]","[""all""]","","5","69445465e3bd7efd0936e2fa","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","qa","Analytics configurado","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate"",""blog""]","","6","69445465e3bd7efd0936e2fb","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","security","SSL/HTTPS activo","","critical","pending","","","","[""all""]","[""all""]","","1","69445465e3bd7efd0936e2fc","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","security","Protección contra spam","","high","pending","","","","[""all""]","[""forms"",""blog"",""landing"",""corporate""]","","2","69445465e3bd7efd0936e2fd","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","security","Backups configurados","","high","pending","","","","[""wordpress"",""custom""]","[""all""]","","3","69445465e3bd7efd0936e2fe","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","security","Actualizaciones de seguridad","","high","pending","","","","[""wordpress""]","[""all""]","","5","69445465e3bd7efd0936e2ff","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
"694454600b57fceb065ba4ae","delivery","Documentación técnica entregada","","high","pending","","","","[""all""]","[""all""]","","1","69445465e3bd7efd0936e300","2025-12-18T19:22:13.222000","2025-12-18T19:22:13.222000","6940670cff749d8ea0c5d536","false"
